MAL_ID,Name,Score,Genres,English name,Type,Episodes,Aired,Status,Premiered,Producers,Licensors,Studios,Source,Rating,Ranked,Popularity
29453,Kenka no Ato wa,5.55,"Music, Kids, Romance",Unknown,Music,1,1988,Incomplete,Unknown,Fuji TV,Unknown,Unknown,Music,G - All Ages,9548,14107
29455,Cabbage UFO,5.17,"Music, Kids",Unknown,Music,1,2-Jun-84,Incomplete,Unknown,NHK,Unknown,Unknown,Music,G - All Ages,10383,13424
29481,Kakinoki Mokkii,5.39,"Fantasy, Kids",Unknown,Special,1,30-Jun-08,Incomplete,Unknown,NHK,Unknown,Unknown,Unknown,G - All Ages,9959,13350
29511,Ongaku Shoujo,6.24,"Music, Slice of Life",Unknown,Movie,1,22-Mar-15,Incomplete,Unknown,"DAX Production, Exa International",Unknown,Studio Deen,Original,PG-13 - Teens 13 or older,7161,4679
29513,Aki no Kanade,7.01,"Slice of Life, Music, School",Unknown,Movie,1,22-Mar-15,Incomplete,Unknown,Exa International,Unknown,J.C.Staff,Original,PG-13 - Teens 13 or older,3600,3760
29515,Happy ComeCome,5.51,"Slice of Life, Comedy, Sci-Fi",Unknown,Movie,1,22-Mar-15,Incomplete,Unknown,Exa International,Unknown,SynergySP,Unknown,G - All Ages,9640,9947
29517,Kumi to Tulip,6.04,"Kids, Sci-Fi",Unknown,Movie,1,22-Mar-15,Incomplete,Unknown,Unknown,Unknown,Tezuka Productions,Original,G - All Ages,8076,9319
29551,Kanimanji Engi,5.55,Fantasy,Crab Temple Omen,Movie,1,1925,Incomplete,Unknown,Unknown,Unknown,Unknown,Other,G - All Ages,9553,13120
29555,Kinken Chochiku Shiobara Tasuke,5.23,Historical,Unknown,Movie,1,1925,Incomplete,Unknown,Unknown,Unknown,Unknown,Other,G - All Ages,10279,13527
29557,Okuni no Tame ni,5.21,"Military, Historical",For the Kingdom,Movie,1,1928,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10290,13465
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,7.23,"Comedy, Sports, School, Shounen",Unknown,Special,1,25-Dec-14,Incomplete,Unknown,Unknown,Unknown,Production I.G,Unknown,PG-13 - Teens 13 or older,2654,3814
29585,Chikotan,5.53,"Music, Psychological",Unknown,Movie,1,1971,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,9596,12615
29589,Denpa Kyoushi (TV),6.9,"Comedy, Romance, School, Shounen",Ultimate Otaku Teacher,TV,24,"Apr 4, 2015 to Sep 26, 2015",Completed,Spring 2015,"Yomiuri Telecasting, Shogakukan",Funimation,A-1 Pictures,Manga,PG-13 - Teens 13 or older,4013,1150
29597,Hana,4.5,Comedy,Flower,Movie,1,1967,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,10914,11247
29609,Chinka,5.08,Action,Unknown,Special,1,31-Mar-10,Incomplete,Unknown,Studio Mirai,Unknown,Unknown,Original,G - All Ages,10519,13142
29613,Perman: Birdman ga Yatte Kita!!,5.95,"Kids, Adventure, Comedy, Super Power",Unknown,Movie,1,12-Mar-83,Incomplete,Unknown,Unknown,Unknown,Shin-Ei Animation,Unknown,PG - Children,8391,13289
29615,Oh Yoko!,4.44,"Romance, Dementia, Music",Unknown,Music,1,1973,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,R+ - Mild Nudity,10946,10836
29617,Good-by Elvis and USA,3.09,"Dementia, Music",Good-bye Elvis and USA,Movie,1,1971,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,R+ - Mild Nudity,11062,10258
29629,Coffee Break,4.97,Dementia,Unknown,Movie,1,1977,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,10609,10999
29643,6HP (Six Hearts Princess),5.89,Magic,Unknown,Special,Unknown,"Dec 30, 2016 to ?",Ongoing,Unknown,Poncotan,Unknown,Unknown,Unknown,Unknown,8560,6874
29657,Stone,5.25,Dementia,Unknown,Movie,1,1975,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10211,12595
29673,Shin Tenchi Souzou,5.29,Comedy,The Creation,Movie,1,1970,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,10131,13149
29675,Sarasoujuu no Hana no Iro,5.27,Drama,Spotlight,Movie,1,1971,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,R+ - Mild Nudity,10169,14076
29677,Kage,5.36,"Drama, Historical",Shadow,Movie,1,1967,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10003,12957
29679,Ki Renka,5.27,"Demons, Drama",Oni Love Song,Movie,1,1971,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10211,13547
29681,Odoroki Ban,5.06,Dementia,Phenakistoscope,Movie,1,1975,Incomplete,Unknown,Studio Zero,Unknown,Unknown,Unknown,G - All Ages,10535,12865
29687,Duel Masters VSR,5.55,"Action, Adventure, Comedy, Shounen",Unknown,TV,51,"Apr 5, 2015 to Mar 27, 2016",Completed,Spring 2015,Shogakukan-Shueisha Productions,Unknown,Ascension,Original,PG-13 - Teens 13 or older,9569,10425
29697,Tennis no Ouji-sama: Message in a Bottle,6.61,"Comedy, Sports, School, Shounen",Unknown,Special,1,22-Dec-09,Incomplete,Unknown,Unknown,Unknown,Production I.G,Unknown,PG-13 - Teens 13 or older,5325,9003
29701,Ni-hiki no Sanma (1968),5.28,Comedy,Unknown,Movie,1,1968,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10144,12721
29707,Yume no Ukiyo ni Saitemina,5.79,Music,Unknown,Music,1,19-Jan-15,Incomplete,Unknown,Unknown,Unknown,Trigger,Unknown,PG-13 - Teens 13 or older,8867,9542
29715,Nar Doma,5.74,Comedy,Unknown,TV,26,"May 17, 2015 to Nov 12, 2015",Completed,Spring 2015,comico,Unknown,Kachidoki Studio,Web manga,PG-13 - Teens 13 or older,9053,8319
29722,"Eikoku Ikka, Nihon wo Taberu",6.37,"Comedy, Slice of Life",Sushi and Beyond,TV,24,"Apr 12, 2015 to Oct 11, 2015",Completed,Spring 2015,NHK,Unknown,Fanworks,Book,G - All Ages,6558,10181
29731,Beppu x Peeping Life,5.31,"Slice of Life, Comedy",Unknown,ONA,1,6-Nov-14,Incomplete,Unknown,CoMix Wave Films,Unknown,Unknown,Unknown,G - All Ages,10119,12706
29755,Haikyuu!! Movie 1: Owari to Hajimari,7.93,"Comedy, Sports, Drama, School, Shounen",Unknown,Movie,1,3-Jul-15,Incomplete,Unknown,TOHO animation,Unknown,Production I.G,Manga,PG-13 - Teens 13 or older,642,2096
29756,Sinbad: Soratobu Hime to Himitsu no Shima,6.32,Adventure,Unknown,Movie,1,4-Jul-15,Incomplete,Unknown,Shirogumi,Unknown,Nippon Animation,Original,G - All Ages,6781,9168
29757,Mori no e,5.65,"Kids, Music",Unknown,Music,1,27-Feb-11,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,9309,12559
29758,Taboo Tattoo,5.79,"Action, Mystery, Comedy, Super Power, Supernatural, Martial Arts, Seinen",Taboo Tattoo,TV,12,"Jul 5, 2016 to Sep 20, 2016",Completed,Summer 2016,"TV Tokyo, Sotsu, AT-X, Magic Capsule, KlockWorx, DIVE II Entertainment, Avex Pictures, BS Japan","Funimation, Crunchyroll",J.C.Staff,Manga,R - 17+ (violence & profanity),8860,679
29765,Metropolis (2009),5.93,Unknown,Unknown,Movie,1,2009,Incomplete,Unknown,Mirai Film,Unknown,Unknown,Unknown,G - All Ages,8458,11210
29766,Playground,5.09,Dementia,Unknown,Movie,1,2010,Incomplete,Unknown,Mirai Film,Unknown,Unknown,Original,G - All Ages,10505,12090
29768,Fantastic Cell,4.82,Dementia,Unknown,Movie,1,2003,Incomplete,Unknown,Mirai Film,Unknown,Unknown,Unknown,G - All Ages,10752,11619
29770,Kikyuu,5.78,Music,Unknown,Music,1,25-Sep-13,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,8903,11877
29771,Recorder,5.14,"Dementia, Music",Unknown,Movie,1,2006,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10412,11930
29772,Calm,5.69,"Dementia, Music",Unknown,Movie,1,2007,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,9175,9793
29777,Baka Baka Baka na Sekai,4.29,"Military, Comedy, Dementia",Crazy World,Movie,1,12-Oct-68,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10973,9762
29778,Himitsu Spark,6.13,Music,Secret,Music,1,19-Dec-14,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,7679,10468
29782,Malay Oki Kaisen,5.45,"Historical, Military",The Battle of the Malay Sea,Movie,1,26-Nov-43,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,9814,13361
29785,Jitsu wa Watashi wa,6.91,"Comedy, Supernatural, Romance, Vampire, Fantasy, School, Shounen","Actually, I am...",TV,13,"Jul 7, 2015 to Sep 29, 2015",Completed,Summer 2015,"TV Tokyo, Sotsu, MediaNet, Pony Canyon, AT-X, DAX Production, Asmik Ace, Akita Shoten, TMS Music",Discotek Media,"TMS Entertainment, 3xCube",Manga,PG-13 - Teens 13 or older,4004,761
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7.33,"Comedy, Ecchi, School",SHIMONETA:A Boring World Where the Concept of Dirty Jokes Doesn't Exist,TV,12,"Jul 4, 2015 to Sep 19, 2015",Completed,Summer 2015,"Frontier Works, Shogakukan-Shueisha Productions, Genco, Starchild Records, AT-X, KlockWorx",Funimation,J.C.Staff,Light novel,R+ - Mild Nudity,2216,201
29787,Gochuumon wa Usagi Desu ka??,7.82,"Slice of Life, Comedy",Is the Order a Rabbit??,TV,12,"Oct 10, 2015 to Dec 26, 2015",Completed,Fall 2015,"Frontier Works, AT-X, Magic Capsule, Bushiroad, Showgate, Houbunsha, NBCUniversal Entertainment Japan, i0+, Hakuhodo DY Music & Pictures, RAY",Sentai Filmworks,"Kinema Citrus, White Fox",4-koma manga,PG-13 - Teens 13 or older,790,1401
29791,Are wa Dare?,5.48,Kids,Who's That?,Movie,1,1976,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,9713,13499
29793,Chikara Bashi,5.59,Kids,The Strong Bridge,Movie,1,1976,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,9438,13641
29801,The iDOLM@STER Million Live! 1st Anniversary PV,5.93,Drama,THE IDOLM@STER MILLION LIVE! 1st ANNIVERSARY PV,Special,1,27-Feb-14,Incomplete,Unknown,Unknown,Unknown,A-1 Pictures,Game,PG-13 - Teens 13 or older,8455,8068
29803,Overlord,7.96,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Overlord,TV,13,"Jul 7, 2015 to Sep 29, 2015",Completed,Summer 2015,"AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa",Funimation,Madhouse,Light novel,R - 17+ (violence & profanity),585,66
29820,Channel 5.5 4th Season,5.63,"Parody, Comedy",Unknown,ONA,4,"Nov 16, 2014 to Dec 25, 2014",Completed,Unknown,Unknown,Unknown,DLE,Unknown,PG-13 - Teens 13 or older,9336,12335
29821,Channel 5.5,5.62,"Parody, Comedy",Unknown,ONA,4,"Jan 28, 2014 to Mar 10, 2014",Completed,Unknown,Unknown,Unknown,DLE,Unknown,PG-13 - Teens 13 or older,9339,12144
29822,Channel 5.5 2nd Season,5.29,"Parody, Comedy",Unknown,ONA,4,"Apr 14, 2014 to Jun 18, 2014",Completed,Unknown,Unknown,Unknown,DLE,Unknown,PG-13 - Teens 13 or older,10163,11266
29823,Channel 5.5 3rd Season,5.79,"Parody, Comedy",Unknown,ONA,4,"Jul 31, 2014 to Oct 10, 2014",Completed,Unknown,Unknown,Unknown,DLE,Unknown,PG-13 - Teens 13 or older,8867,11247
29825,Onnanoko tte.,5.63,"Slice of Life, Comedy, Shoujo",Unknown,Special,4,"Feb 5, 2015 to Feb 26, 2015",Completed,Unknown,Unknown,Unknown,Unknown,Manga,G - All Ages,9336,13183
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,7.77,"Comedy, Drama, Slice of Life",Unknown,Movie,1,29-Aug-15,Incomplete,Unknown,"Shochiku, flying DOG",Unknown,TYO Animations,Original,G - All Ages,876,5457
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,7.8,"Comedy, Drama, Slice of Life",Unknown,Movie,1,28-Nov-15,Incomplete,Unknown,"Shochiku, flying DOG",Unknown,TYO Animations,Original,G - All Ages,820,5570
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.1,"Comedy, Drama, Slice of Life",Unknown,Movie,1,2-Apr-16,Incomplete,Unknown,"Shochiku, flying DOG",Unknown,TYO Animations,Original,G - All Ages,407,5337
29834,Moshidora Recap,5.94,"Drama, Sports",Unknown,Special,1,16-Aug-11,Incomplete,Unknown,NHK,Unknown,Production I.G,Unknown,PG-13 - Teens 13 or older,8423,12000
29850,AKB48 Stage Fighter,5.23,Action,Unknown,Special,1,28-Oct-11,Incomplete,Unknown,Unknown,Unknown,Unknown,Game,G - All Ages,10271,10861
29853,Girls & Panzer Heartful Tank Disc: Fushou Akiyama Yukari no Sensha Kouza,6.8,"Military, School",Unknown,Special,2,25-Sep-13,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,PG-13 - Teens 13 or older,4433,7262
29854,Ushio to Tora (TV),7.6,"Action, Adventure, Comedy, Demons, Shounen, Supernatural",Ushio and Tora,TV,26,"Jul 3, 2015 to Dec 25, 2015",Completed,Summer 2015,"Sotsu, Showgate, Tokuma Japan Communications, Daiichi Shokai",Sentai Filmworks,"MAPPA, Studio VOLN",Manga,PG-13 - Teens 13 or older,1269,831
29855,Meiji Tokyo Renka Movie 1: Yumihari no Serenade,6.44,"Fantasy, Harem, Romance, Shoujo",Unknown,Movie,1,18-Jul-15,Incomplete,Unknown,MAGES.,Unknown,Studio Deen,Game,PG-13 - Teens 13 or older,6228,4892
29863,Anata wo Zutto Aishiteru,6.35,"Adventure, Kids, Fantasy",Unknown,Movie,1,6-Jun-15,Incomplete,Unknown,Media Castle,Unknown,Unknown,Picture book,G - All Ages,6631,10242
29865,BAR Kiraware Yasai,5.07,Comedy,Unknown,TV,13,"Apr 7, 2015 to Jun 30, 2015",Completed,Spring 2015,"AIR AGENCY, Kadokawa, Shizuoka Asahi Television",Unknown,Gathering,4-koma manga,G - All Ages,10507,8399
29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,6.69,"Kids, Magic, Fantasy, Shoujo",Unknown,Movie,1,31-Oct-15,Incomplete,Unknown,Kinoshita Group Holdings,Unknown,Toei Animation,Original,G - All Ages,4964,8036
29871,Shinsei Kamattechan,4.63,"Music, Sci-Fi",Unknown,Music,1,26-Aug-11,Incomplete,Unknown,Unknown,Unknown,Gainax,Original,G - All Ages,10888,12277
29876,Chu Feng: B.E.E,5.91,"Action, Sci-Fi, Comedy, Romance, Fantasy, Mecha, School",School Shock,ONA,6,"Jul 23, 2015 to Dec 17, 2015",Completed,Unknown,Yaoqi,Unknown,Haoliners Animation League,Manga,R - 17+ (violence & profanity),8504,4093
29893,Aria the Avvenire,7.94,"Sci-Fi, Slice of Life, Fantasy, Shounen",Aria the Avvenire,Special,3,26-Sep-15,Incomplete,Unknown,Shochiku,Nozomi Entertainment,TYO Animations,Manga,G - All Ages,610,3585
29897,Beer Mukashi Mukashi,5.49,Historical,Unknown,Movie,1,1956,Incomplete,Unknown,Dentsu,Unknown,Unknown,Original,G - All Ages,9714,13480
29902,A Play,4.68,"Music, Dementia",Unknown,Music,1,2011,Incomplete,Unknown,Unknown,Unknown,TYMOTE,Original,G - All Ages,10848,11855
29904,Yellow,5.14,Psychological,Unknown,Movie,1,2003,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10413,12484
29905,"Yasashii Fue, Tori, Ishi",4.66,Dementia,"Gentle Whistle, Bird and Stone",Movie,1,2005,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10845,12394
29906,Kakari,4.67,Psychological,A Clerk in Charge,Movie,1,2004,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,PG-13 - Teens 13 or older,10858,12717
29907,Fue,4.4,Dementia,A Whistle,Movie,1,2002,Incomplete,Unknown,Unknown,Unknown,Unknown,Other,PG - Children,10929,12004
29908,Kodomo no Kaitei no Koto,4.36,Psychological,The Thing of Rotation for a Child,Movie,1,2004,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10943,12467
29910,Qin Shi Ming Yue 3D: Dianying Longteng Wanli,6.38,"Action, Historical, Martial Arts, Fantasy",The Legend of Qin,Movie,1,8-Aug-14,Incomplete,Unknown,Beijing Enlight Pictures,Unknown,Sparkly Key Animation Studio,Novel,PG-13 - Teens 13 or older,6488,10681
29923,Fukusuke,5.62,Unknown,Unknown,Movie,1,29-Oct-57,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,9350,12378
29927,Kaguya-hime,6.79,"Historical, Kids",Unknown,Movie,1,1961,Incomplete,Unknown,Gakken Eigakyoku,Unknown,Unknown,Unknown,G - All Ages,4497,9439
29932,Yume,5.14,Dementia,Unknown,Movie,1,2006,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10420,11851
29935,Qin Shi Ming Yue: Kong Shan Niao Yu,6.6,"Action, Historical, Martial Arts, Fantasy",Unknown,ONA,3,"May 9, 2014 to Jul 8, 2014",Completed,Unknown,Unknown,Unknown,Sparkly Key Animation Studio,Novel,PG-13 - Teens 13 or older,5386,11353
29937,Qin Shi Ming Yue Zhi: Luosheng Tangxia,6.34,"Action, Historical, Martial Arts, Fantasy",Unknown,ONA,1,13-Aug-14,Incomplete,Unknown,Unknown,Unknown,Sparkly Key Animation Studio,Novel,PG-13 - Teens 13 or older,6685,12216
29941,Million Doll,4.81,Music,Million Doll,TV,11,"Jul 7, 2015 to Sep 22, 2015",Completed,Summer 2015,Unknown,Unknown,Asahi Production,Web manga,PG-13 - Teens 13 or older,10758,4840
29943,Crazy for It,5.85,"Dementia, Music",Unknown,Movie,1,2012,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,8680,9260
29944,Kuchao,5.09,Dementia,A Gum Boy,Movie,1,2010,Incomplete,Unknown,Geidai Animation,Unknown,Unknown,Unknown,G - All Ages,10501,11176
29949,Nami,2.35,Dementia,Unknown,Movie,1,2000,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,R+ - Mild Nudity,11047,4856
29952,Kairaku no Sono,4.65,"Dementia, Music",The Garden of Pleasure,Movie,1,2008,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,R+ - Mild Nudity,10848,12032
29954,Embah,4.08,Dementia,Unknown,ONA,1,2010,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10996,12025
29955,Insomniac,5.28,Music,Unknown,Music,1,2008,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,10153,13609
29956,Swimming,5.43,Dementia,Unknown,Movie,1,2008,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,9843,13700
29957,Count Down,4.17,Dementia,Unknown,Movie,1,2011,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10998,11329
29972,Hakuchuu Meikyuu,5.11,Dementia,Unknown,ONA,1,2004,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10454,14065
29973,Aya Hito Shiki to Iu na no Ishi Hata,4.44,Dementia,Unknown,ONA,1,2006,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10917,12304
29974,"Diabolik Lovers More,Blood",5.66,"Harem, School, Shoujo, Vampire","Diabolik Lovers II:More,Blood",TV,12,"Sep 24, 2015 to Dec 10, 2015",Completed,Fall 2015,Frontier Works,Sentai Filmworks,Zexcs,Visual novel,R - 17+ (violence & profanity),9271,1366
29975,Gunslinger Stratos,6.05,"Action, Sci-Fi",Unknown,ONA,1,15-Mar-14,Incomplete,Unknown,"Square Enix, Magic Capsule, Project No.9",Unknown,Unknown,Game,PG-13 - Teens 13 or older,8036,6977
29976,Dance with Devils,6.36,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",Dance with Devils,TV,12,"Oct 7, 2015 to Dec 23, 2015",Completed,Fall 2015,"Avex Entertainment, Nihon Ad Systems, Movic, KlockWorx, DIVE II Entertainment",Funimation,Brain's Base,Original,R - 17+ (violence & profanity),6602,1489
29978,1,3.27,Comedy,Unknown,ONA,1,7-Feb-13,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,11047,5009
29979,Petting a Dog,3.76,Slice of Life,Unknown,ONA,1,15-Jul-13,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,11028,9668
29980,Adventures in Beauty Wonderland,4.05,"Adventure, Dementia",Unknown,Movie,1,2013,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10984,9072
29984,Crayon Angel,3.76,Dementia,Crayon Angel,Movie,1,1975,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,R+ - Mild Nudity,11011,10719
29988,Commercial War,4.87,Dementia,Commercial War,Movie,1,1971,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,R+ - Mild Nudity,10720,12635
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,4.68,Dementia,Breathing of the Wind:Animation Correspondence,Movie,1,2001,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10854,12989
29995,The Embryo Develops into a Fetus,3.87,Dementia,Unknown,ONA,1,2014,Incomplete,Unknown,Mirai Film,Unknown,Unknown,Original,G - All Ages,11016,9611
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,6.27,Comedy,Unknown,Special,1,15-Jun-11,Incomplete,Unknown,Unknown,Unknown,AIC PLUS+,Light novel,PG-13 - Teens 13 or older,7021,5186
30010,Frame Arms: A Violent Struggle,4.93,Mecha,Unknown,OVA,1,31-May-15,Incomplete,Unknown,Unknown,Unknown,Studio A-CAT,Other,PG - Children,10674,10066
30012,Tekusuke Monogatari,5.49,Historical,Unknown,Movie,1,1938,Incomplete,Unknown,The National Film Center Japan,Unknown,Unknown,Unknown,G - All Ages,9707,13742
30013,Super Short Comics,5.73,"Comedy, Parody",Unknown,ONA,8,"Nov 2, 2015 to Dec 21, 2015",Completed,Unknown,comico,Unknown,Steve N' Steven,Web manga,G - All Ages,9059,12219
30014,Momokuri,7.1,"Comedy, Romance, Slice of Life",momokuri,ONA,26,"Dec 24, 2015 to Feb 4, 2016",Completed,Unknown,"Lantis, comico",Sentai Filmworks,Satelight,Web manga,PG-13 - Teens 13 or older,3205,1796
30015,ReLIFE,8.03,"Slice of Life, Romance, School",ReLIFE,TV,13,"Jul 2, 2016 to Sep 24, 2016",Completed,Summer 2016,"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C & I entertainment, TMS Music","Funimation, Crunchyroll",TMS Entertainment,Web manga,PG-13 - Teens 13 or older,498,126
30016,Nanbaka,7.34,"Action, Comedy, Drama",Nanbaka,TV,13,"Oct 5, 2016 to Dec 28, 2016",Completed,Fall 2016,"Nihon Ad Systems, DAX Production, Sony Music Communications, comico, Tokuma Japan Communications, Nelke Planning",Funimation,Satelight,Web manga,PG-13 - Teens 13 or older,2167,620
30018,Norakuro Nitouhei,5.68,Kids,Unknown,Movie,1,1935,Incomplete,Unknown,The National Film Center Japan,Unknown,Unknown,Manga,G - All Ages,9199,13354
30019,Norakuro Ittouhei,5.32,Kids,Unknown,Movie,1,1935,Incomplete,Unknown,The National Film Center Japan,Unknown,Unknown,Manga,G - All Ages,10112,13499
30030,Jewelpet Magical Change,6.39,"Comedy, Fantasy, Magic, Shoujo",Unknown,TV,39,"Apr 4, 2015 to Dec 26, 2015",Completed,Spring 2015,"TV Tokyo, Sotsu, MediaNet, Sanrio",Unknown,Studio Deen,Original,PG - Children,6453,8773
30039,Future Card Buddyfight Hundred,6.64,Game,Future Card Buddyfight Hundred,TV,50,"Apr 11, 2015 to Mar 26, 2016",Completed,Spring 2015,"Dentsu, Bushiroad",Unknown,"Xebec, OLM",Card game,PG - Children,5186,7158
30045,Shin Saru Kani Gassen,5.32,Drama,Unknown,Movie,1,1939,Incomplete,Unknown,The National Film Center Japan,Unknown,Unknown,Other,G - All Ages,10102,12374
30046,Hadashi Neko,5.68,"Adventure, Comedy",Unknown,Special,1,2011,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,9209,14070
30053,Bab Mook Ja,5.72,Slice of Life,Unknown,Movie,1,2007,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,9095,11453
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,6.63,Comedy,Unknown,Special,7,"Dec 26, 2014 to Jun 26, 2015",Completed,Unknown,Avex Entertainment,Unknown,Kyoto Animation,Light novel,PG-13 - Teens 13 or older,5240,2820
